Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
gi|76157584|gb|AAX28463.2|,1.106,7.7449,0.2027,55.49476082,155,50516.75,141,0.657,3.4169,3,0.546,1.139,0.010,0.926,7.5171,27390,0,1.218,1.025,2,2.0501,53,1.340,5.2392,2.2779,46.697,43.508,53.303,10.139,0.0387,1.488,7.2893,2.549,1.4328,6.1503,1.367,0.2802,0.636,5.467,0.3007,23.2346,0,0.932,6.1503,-0.523917995444,-2.0416,3.8724,0.461,0.0046,0.0046,0.0023,0.0068,0.0046,0.0068,0.0091,0.0046,0.0023,0.0023,0.0068,0.0091,0.0,0.0023,0.0023,0.0046,0.0068,0.0,0.0023,0.0023,0.0068,0.0023,0.0114,0.0,0.0,0.0023,0.0,0.0046,0.0046,0.0023,0.0,0.0091,0.0,0.0,0.0023,0.0023,0.0205,0.0068,0.0,0.0,0.0091,0.0023,0.0091,0.0091,0.0,0.0046,0.0,0.0091,0.0,0.0046,0.0,0.0046,0.0023,0.0023,0.0,0.0,0.0046,0.0,0.0023,0.0023,0.0046,0.0,0.0,0.0023,0.0,0.0068,0.0023,0.0023,0.0,0.0023,0.0,0.0,0.0023,0.0114,0.0023,0.0114,0.0023,0.0023,0.0068,0.0023,0.0,0.0023,0.0068,0.0,0.0046,0.0023,0.0068,0.0,0.0046,0.0,0.0,0.0046,0.0,0.0046,0.0046,0.0023,0.0023,0.0,0.0023,0.0023,0.0023,0.0,0.0091,0.0023,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0023,0.0,0.0023,0.0023,0.0,0.0,0.0
gi|685962645|gb|KGB38034.1|,1.511,10.5802,0.2389,46.3843003413,86,33132.11,98,0.656,3.413,5,0.834,0.621,0.089,0.059,4.0956,16960,0,1.349,1.365,5,2.7304,39,0.803,5.802,1.3652,44.3686,48.8055,55.6314,9.9386,0.0239,1.811,8.8737,2.5256,1.4744,6.4846,1.441,0.2423,0.754,6.4846,0.2799,21.5017,0,0.776,5.1195,-0.467576791809,0.0471,4.0956,0.488,0.0137,0.0137,0.0068,0.0034,0.0137,0.0034,0.0102,0.0,0.0034,0.0,0.0,0.0034,0.0239,0.0034,0.0,0.0137,0.0034,0.0,0.0034,0.0,0.0068,0.0034,0.0,0.0,0.0034,0.0,0.0068,0.0034,0.0,0.0,0.0034,0.0034,0.0034,0.0,0.0068,0.0034,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0137,0.0,0.0034,0.0137,0.0068,0.0034,0.0034,0.0,0.0034,0.0,0.0034,0.0034,0.0,0.0068,0.0,0.0068,0.0034,0.0034,0.0068,0.0034,0.0034,0.0068,0.0102,0.0,0.0102,0.0,0.0034,0.0034,0.0137,0.0,0.0,0.0068,0.0068,0.0034,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0102,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0068,0.0034,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0
gi|685964142|gb|KGB39195.1|,1.506,10.5425,0.2549,43.5850665302,345,110519.18,252,1.063,5.5271,6,0.822,0.465,0.031,0.488,3.0706,173040,0,1.047,1.586,0,3.173,27,1.084,4.5036,1.8424,58.956,50.4606,41.044,9.8833,0.0409,1.003,4.913,2.4197,1.3286,5.7318,1.274,0.2293,0.726,6.2436,0.3818,24.4626,0,1.101,7.2671,0.155783009212,3.8144,4.913,0.585,0.0133,0.0082,0.0082,0.0051,0.0102,0.002,0.0061,0.0072,0.0051,0.0031,0.002,0.0051,0.002,0.0,0.0031,0.0041,0.0,0.0041,0.0031,0.0051,0.0041,0.0031,0.0031,0.001,0.0,0.0,0.002,0.0102,0.0,0.001,0.0031,0.0082,0.0031,0.0082,0.0061,0.0,0.0082,0.0041,0.001,0.002,0.0061,0.0041,0.0031,0.002,0.002,0.0072,0.0061,0.0031,0.0051,0.0051,0.0,0.0,0.0051,0.002,0.0,0.001,0.0031,0.001,0.0031,0.0041,0.0031,0.0031,0.002,0.001,0.0041,0.001,0.0072,0.0031,0.001,0.0031,0.002,0.001,0.001,0.0072,0.0,0.0051,0.0031,0.0031,0.0,0.0,0.002,0.0,0.002,0.0072,0.001,0.001,0.0041,0.0,0.0,0.0082,0.001,0.002,0.0,0.0031,0.001,0.0051,0.002,0.001,0.002,0.0,0.001,0.0041,0.0051,0.0,0.0,0.0,0.001,0.001,0.002,0.0,0.0041,0.0082,0.001,0.002,0.002,0.002,0.002,0.001,0.0,0.001
gi|685963232|gb|KGB38463.1|,1.499,10.4895,0.2597,51.5031168831,317,113743.2,302,0.999,5.1948,11,0.885,0.590,0.356,0.108,3.8961,158600,0,1.742,1.099,2,2.1978,21,1.117,7.4925,1.8981,54.9451,50.8492,45.0549,9.966,0.0519,0.938,4.5954,2.4496,1.3467,8.5914,1.909,0.2038,0.639,5.4945,0.3626,24.5754,1,0.969,6.3936,0.0727272727273,1.2415,2.7972,0.333,0.021,0.007,0.008,0.006,0.002,0.005,0.006,0.005,0.005,0.003,0.0,0.003,0.009,0.0,0.003,0.003,0.003,0.003,0.002,0.001,0.003,0.008,0.003,0.015,0.002,0.0,0.003,0.003,0.0,0.002,0.005,0.009,0.005,0.004,0.005,0.003,0.008,0.007,0.0,0.005,0.005,0.002,0.001,0.0,0.002,0.004,0.004,0.004,0.002,0.003,0.001,0.004,0.003,0.001,0.001,0.001,0.003,0.001,0.003,0.002,0.006,0.0,0.003,0.001,0.005,0.001,0.004,0.007,0.002,0.007,0.002,0.005,0.002,0.005,0.002,0.007,0.006,0.002,0.001,0.002,0.001,0.002,0.0,0.002,0.002,0.001,0.003,0.001,0.005,0.01,0.0,0.001,0.001,0.004,0.002,0.006,0.0,0.003,0.003,0.005,0.001,0.0,0.006,0.0,0.002,0.003,0.001,0.0,0.003,0.003,0.002,0.003,0.002,0.0,0.002,0.002,0.002,0.002,0.0,0.0
gi|685968272|gb|KGB41915.1|,0.840,5.8824,0.2078,44.902745098,85,29810.33,55,0.754,3.9216,5,0.812,1.010,0.028,0.660,6.6667,23380,0,1.642,3.529,0,7.0588,32,0.692,7.0588,1.1765,50.1961,42.3529,49.8039,10.1294,0.0431,0.960,4.7059,2.4431,1.4627,5.8824,1.307,0.2118,0.410,3.5294,0.3451,22.7451,0,0.772,5.098,-0.327450980392,0.051,3.9216,0.467,0.0078,0.0039,0.0,0.0078,0.0039,0.0039,0.0039,0.0,0.0,0.0078,0.0,0.0118,0.0,0.0,0.0,0.0039,0.0078,0.0,0.0,0.0039,0.0039,0.0,0.0,0.0,0.0039,0.0,0.0039,0.0,0.0,0.0,0.0,0.0039,0.0078,0.0078,0.0039,0.0,0.0039,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0078,0.0039,0.0039,0.0078,0.0039,0.0,0.0039,0.0039,0.0,0.0,0.0,0.0039,0.0,0.0078,0.0,0.0118,0.0118,0.0,0.0,0.0,0.0039,0.0078,0.0,0.0,0.0,0.0235,0.0039,0.0039,0.0,0.0118,0.0,0.0,0.0039,0.0078,0.0039,0.0,0.0078,0.0,0.0,0.0,0.0,0.0039,0.0,0.0039,0.0078,0.0039,0.0039,0.0039,0.0,0.0078,0.0,0.0039,0.0039,0.0078,0.0039,0.0039,0.0,0.0039,0.0,0.0,0.0039,0.0,0.0078,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0078,0.0039,0.0,0.0039,0.0039,0.0
gi|226478884|emb|CAX72937.1|,1.745,12.2172,0.3145,46.3404977376,153,48541.32,267,1.479,7.6923,1,0.950,0.926,0.039,0.224,6.1086,12950,1,1.315,1.018,15,2.0362,29,1.065,5.6561,1.81,44.3439,55.4299,55.6561,9.6765,0.0226,1.431,7.0136,2.5339,1.4095,3.6199,0.804,0.2285,0.658,5.6561,0.2285,18.0995,0,0.823,5.4299,-0.696153846154,-5.402,5.8824,0.700,0.0271,0.0068,0.0204,0.0045,0.009,0.0045,0.0068,0.0136,0.009,0.0,0.0068,0.0068,0.0068,0.0023,0.0,0.0068,0.0045,0.0,0.0045,0.0023,0.0023,0.0045,0.0045,0.0068,0.009,0.0,0.0023,0.0045,0.0023,0.0045,0.0023,0.0068,0.0023,0.0023,0.0023,0.009,0.009,0.0,0.0023,0.0,0.0068,0.0045,0.0,0.0,0.0045,0.009,0.0023,0.0045,0.0045,0.009,0.0045,0.0023,0.0068,0.0045,0.0023,0.009,0.0,0.0023,0.0023,0.0,0.0023,0.0,0.009,0.0023,0.0068,0.0045,0.0113,0.0023,0.0045,0.0113,0.0023,0.0,0.0,0.0023,0.0,0.0,0.0045,0.0023,0.0023,0.0023,0.0,0.0,0.0045,0.0023,0.0023,0.0,0.0023,0.0023,0.0023,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0023,0.0,0.0023,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0045,0.0068,0.0,0.0,0.0045,0.0068,0.0,0.0,0.0023,0.0
gi|685958464|gb|KGB34421.1|,1.315,9.2044,0.2543,53.8816224649,220,74640.18,215,1.350,7.0203,4,0.758,0.827,0.033,0.868,5.4602,93740,1,1.379,1.482,3,2.9641,35,1.101,5.9282,1.8721,49.922,44.9298,50.078,10.0686,0.0374,1.337,6.5523,2.5179,1.4165,5.7722,1.283,0.2387,0.435,3.7441,0.3214,21.0608,1,0.709,4.6802,-0.494851794072,-0.1902,3.2761,0.390,0.0109,0.0031,0.0031,0.0047,0.0078,0.0031,0.0094,0.0031,0.0016,0.0047,0.0,0.0047,0.0062,0.0016,0.0047,0.0016,0.0016,0.0078,0.0078,0.0,0.0094,0.0,0.0031,0.0031,0.0047,0.0016,0.0031,0.0016,0.0,0.0078,0.0047,0.0031,0.0062,0.0078,0.0016,0.0031,0.0094,0.0125,0.0016,0.0016,0.0125,0.0016,0.0031,0.0016,0.0016,0.0078,0.0047,0.0016,0.0047,0.0016,0.0031,0.0047,0.0,0.0047,0.0,0.0047,0.0016,0.0016,0.0031,0.0,0.0,0.0016,0.0031,0.0031,0.0047,0.0016,0.0016,0.0078,0.0031,0.0047,0.0016,0.0,0.0016,0.014,0.0016,0.0047,0.0078,0.0062,0.0031,0.0016,0.0031,0.0016,0.0031,0.0016,0.0,0.0016,0.0031,0.0,0.0,0.0062,0.0047,0.0,0.0,0.0016,0.0031,0.0,0.0031,0.0016,0.0047,0.0047,0.0016,0.0016,0.0031,0.0016,0.0,0.0,0.0,0.0016,0.0016,0.0016,0.0047,0.0,0.0,0.0,0.0016,0.0125,0.0016,0.0,0.0,0.0
gi|6016230|sp|Q26601.1|SMOX2_SCHMA,1.881,13.1679,0.2786,55.890648855,150,60366.16,228,0.477,2.4809,5,0.858,1.359,0.059,0.119,8.9695,45840,0,2.352,1.050,7,2.0992,45,1.796,10.1145,3.0534,36.4504,49.0458,63.5496,9.9332,0.0458,1.013,4.9618,2.6431,1.4218,6.1069,1.357,0.2099,0.266,2.2901,0.25,18.1298,0,0.549,3.626,-0.870419847328,-10.9404,2.0992,0.250,0.0477,0.0095,0.0057,0.0038,0.0134,0.0038,0.0115,0.0019,0.0038,0.0,0.0019,0.0057,0.0076,0.0,0.0019,0.0038,0.0038,0.0,0.0057,0.0019,0.0038,0.0095,0.0038,0.0134,0.0134,0.0,0.0,0.0076,0.0038,0.0038,0.0,0.0038,0.0019,0.0019,0.0019,0.0115,0.0057,0.0057,0.0,0.0,0.0153,0.0,0.0,0.0038,0.0076,0.0038,0.0,0.0057,0.0,0.0019,0.0,0.0038,0.0038,0.0038,0.0019,0.0,0.0,0.0057,0.0019,0.0057,0.0019,0.0019,0.0,0.0019,0.0,0.0076,0.0019,0.0038,0.0,0.0038,0.0019,0.0,0.0057,0.0057,0.0057,0.0019,0.0115,0.0,0.0076,0.0019,0.0,0.0,0.0019,0.0038,0.0038,0.0,0.0,0.0,0.0,0.0057,0.0,0.0038,0.0,0.0019,0.0,0.0019,0.0019,0.0019,0.0,0.0,0.0,0.0019,0.0,0.0038,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0019,0.0019,0.0076,0.0019,0.0019,0.0,0.0
gi|56756979|gb|AAW26661.1|,2.198,15.3846,0.305,61.424933687,113,42598.88,196,1.071,5.5703,4,0.966,1.085,0.013,0.603,7.1618,27390,2,1.480,1.061,4,2.122,25,0.780,6.366,1.3263,42.7056,53.3156,57.2944,9.7056,0.0477,1.516,7.4271,2.5491,1.4456,4.244,0.943,0.1883,0.617,5.305,0.2387,15.6499,0,0.924,6.1008,-0.745092838196,-6.9976,3.183,0.379,0.0292,0.0133,0.0027,0.0,0.0027,0.0027,0.008,0.0106,0.008,0.0,0.0053,0.0027,0.0053,0.0027,0.0027,0.0053,0.0053,0.0053,0.0,0.0,0.0053,0.0053,0.0133,0.0,0.0027,0.0027,0.008,0.0027,0.0,0.0,0.0053,0.0133,0.0027,0.0053,0.0053,0.0,0.008,0.0133,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0053,0.0027,0.0,0.0027,0.0,0.0027,0.008,0.0027,0.0,0.0,0.0053,0.0,0.0,0.0027,0.0,0.0053,0.0,0.008,0.0,0.0053,0.0027,0.0159,0.0027,0.0027,0.008,0.0053,0.0,0.0027,0.0053,0.0053,0.0,0.0133,0.0053,0.0,0.0027,0.0027,0.0,0.0027,0.0027,0.0,0.0,0.0027,0.0053,0.0,0.008,0.0027,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0,0.0,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0027,0.0,0.0027,0.0027,0.008,0.0,0.0027,0.0027,0.0
gi|685957087|gb|KGB33237.1|,1.636,11.4537,0.3524,58.7806167401,142,49485.04,241,2.160,11.2335,0,0.896,0.534,0.067,0.234,3.5242,51800,0,1.383,1.101,4,2.2026,17,1.425,5.9471,2.4229,57.2687,58.5903,42.7313,9.4956,0.0396,0.450,2.2026,2.4758,1.2533,4.8458,1.077,0.1982,0.563,4.8458,0.3062,20.9251,0,1.068,7.0485,-0.19295154185,-4.2745,6.6079,0.787,0.0264,0.0088,0.0154,0.0154,0.0,0.0066,0.0066,0.0088,0.0,0.0044,0.0,0.0022,0.0132,0.0,0.0,0.0088,0.0,0.0198,0.0,0.0022,0.0,0.0022,0.0,0.0088,0.0,0.0,0.0022,0.0044,0.0,0.0044,0.0022,0.0044,0.011,0.0154,0.011,0.0,0.0044,0.0044,0.0,0.0,0.0044,0.0088,0.0022,0.0,0.0,0.0044,0.0022,0.0022,0.0,0.0044,0.0022,0.0022,0.0022,0.0,0.0022,0.0,0.0044,0.0,0.0,0.0022,0.0022,0.0022,0.0022,0.0044,0.0044,0.0022,0.0044,0.0132,0.0022,0.0022,0.0022,0.0,0.0022,0.0022,0.0022,0.0022,0.0066,0.0022,0.0,0.0,0.0,0.0,0.0044,0.0044,0.0066,0.0022,0.0022,0.0022,0.0044,0.0044,0.0022,0.0022,0.0,0.0,0.0088,0.0044,0.0,0.0,0.0,0.0,0.0044,0.0022,0.0022,0.0,0.0,0.0,0.0044,0.0,0.0,0.0022,0.0022,0.0044,0.0022,0.0,0.0022,0.0044,0.0066,0.0,0.0022,0.0044
gi|685963439|gb|KGB38609.1|,1.360,9.517,0.2259,44.70984375,249,80346.94,241,0.710,3.6932,3,0.604,0.947,0.029,0.574,6.25,76210,2,1.057,0.781,0,1.5625,38,1.086,4.5455,1.8466,48.1534,47.017,51.8466,10.0156,0.0284,1.391,6.8182,2.5597,1.3906,5.3977,1.199,0.2557,0.578,4.9716,0.3182,23.2955,0,1.076,7.1023,-0.454261363636,-2.5263,4.8295,0.575,0.0099,0.0028,0.0014,0.0028,0.0114,0.0043,0.0028,0.0043,0.0099,0.0,0.0099,0.0085,0.0071,0.0014,0.0028,0.0099,0.0,0.0028,0.0014,0.0014,0.0028,0.0028,0.0043,0.0,0.0043,0.0,0.0028,0.0071,0.0,0.0057,0.0028,0.0043,0.0014,0.0028,0.0014,0.0057,0.0085,0.0085,0.0028,0.0028,0.0057,0.0028,0.0043,0.0043,0.0071,0.0057,0.0057,0.0,0.0057,0.0043,0.0043,0.0014,0.0014,0.0014,0.0,0.0057,0.0014,0.0014,0.0,0.0014,0.0057,0.0,0.0014,0.0,0.0014,0.0028,0.0085,0.0014,0.0043,0.0057,0.0,0.0,0.0057,0.0128,0.0028,0.0014,0.0028,0.0014,0.0085,0.0043,0.0,0.0,0.0,0.0028,0.0014,0.0,0.0014,0.0014,0.0043,0.0028,0.0,0.0057,0.0,0.0014,0.0057,0.0014,0.0057,0.0014,0.0014,0.0,0.0043,0.0,0.0014,0.0028,0.0043,0.0,0.0,0.0,0.0014,0.0028,0.0028,0.0014,0.0014,0.0,0.0028,0.0014,0.0,0.0,0.0,0.0
gi|226471092|emb|CAX70627.1|,1.304,9.1255,0.2395,45.7790874525,86,29198.98,94,1.097,5.7034,2,0.656,0.691,0.036,0.194,4.5627,28880,0,0.884,1.521,0,3.0418,39,1.566,3.8023,2.6616,54.7529,52.0913,45.2471,9.6616,0.0532,1.164,5.7034,2.4829,1.365,6.0837,1.352,0.2624,1.150,9.8859,0.2852,20.5323,0,0.864,5.7034,-0.28174904943,-1.5005,5.3232,0.634,0.0114,0.0038,0.0076,0.0038,0.0114,0.0038,0.0038,0.0038,0.0152,0.0,0.0,0.0114,0.0038,0.0,0.0038,0.0038,0.0038,0.0,0.0,0.0,0.0038,0.0038,0.0076,0.0,0.0038,0.0038,0.0038,0.0038,0.0,0.0,0.0076,0.0,0.0,0.0076,0.0038,0.0,0.0114,0.0038,0.0038,0.0076,0.0038,0.0,0.0076,0.0,0.0,0.0076,0.0038,0.0,0.0,0.0038,0.0,0.0,0.019,0.0038,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,0.0,0.0,0.0,0.0076,0.0038,0.0,0.0038,0.0114,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0038,0.0,0.0,0.0,0.0038,0.0038,0.0038,0.0038,0.0076,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0,0.0,0.0076,0.0,0.0038,0.0076,0.0038,0.0,0.0038,0.0,0.0038,0.0038,0.0,0.0038,0.0,0.0,0.0038,0.0,0.0076,0.0,0.0,0.0038,0.0,0.0076,0.0,0.0038,0.0038,0.0
gi|226483395|emb|CAX73998.1|,1.803,12.6227,0.31,62.7754698457,249,79602.4,444,1.403,7.2931,7,0.962,0.680,0.071,0.062,4.4881,66240,3,1.370,1.403,14,2.805,20,1.155,5.8906,1.9635,44.7405,54.979,55.2595,9.6704,0.0281,1.660,8.1346,2.5386,1.4572,4.3478,0.966,0.1992,0.669,5.7504,0.237,17.2511,0,0.850,5.6101,-0.769424964937,-8.3262,5.1893,0.618,0.0168,0.0056,0.0126,0.0042,0.007,0.0056,0.0084,0.0112,0.0126,0.0056,0.0028,0.0042,0.0084,0.0042,0.0042,0.0084,0.0042,0.0084,0.0028,0.0028,0.007,0.007,0.0098,0.0056,0.0014,0.0014,0.0042,0.0042,0.0,0.0042,0.0042,0.0056,0.0056,0.0028,0.0042,0.0042,0.0084,0.0056,0.0,0.0056,0.0028,0.0028,0.0,0.0014,0.0014,0.0028,0.0028,0.0028,0.0014,0.0014,0.0028,0.0056,0.0014,0.0042,0.0,0.0028,0.0028,0.0028,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0056,0.0028,0.0042,0.0042,0.0,0.0,0.0,0.007,0.0014,0.0014,0.0056,0.0014,0.0042,0.0,0.0,0.0,0.0028,0.0042,0.0056,0.0014,0.0014,0.0,0.0014,0.0056,0.0014,0.0028,0.0,0.0014,0.0028,0.0,0.0014,0.0,0.0042,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.007,0.0042,0.0,0.0014,0.0,0.0028,0.0084,0.0,0.0028,0.0014
gi|685955643|gb|KGB31922.1|,1.948,13.6364,0.3586,45.4819023569,333,128117.67,739,1.068,5.5556,11,0.941,0.574,0.084,0.020,3.7879,64750,1,2.192,1.684,24,3.367,15,1.684,9.4276,2.862,44.4444,62.3737,55.5556,9.2424,0.0421,0.842,4.1246,2.5564,1.3636,4.8822,1.085,0.1759,0.626,5.3872,0.2205,16.4141,0,0.867,5.7239,-0.585185185185,-15.3153,7.2391,0.862,0.0311,0.0101,0.0093,0.0025,0.0093,0.0008,0.0093,0.0025,0.0051,0.0008,0.0017,0.0076,0.0135,0.0017,0.0025,0.0101,0.0008,0.0042,0.0025,0.0051,0.0034,0.0025,0.0076,0.0185,0.0,0.0008,0.0042,0.0059,0.0,0.0008,0.0017,0.0109,0.0034,0.0051,0.0025,0.0017,0.0076,0.0067,0.0025,0.0025,0.0017,0.0067,0.0034,0.0051,0.0025,0.0017,0.0042,0.0025,0.0008,0.0042,0.0051,0.0017,0.0042,0.0025,0.0,0.0017,0.0017,0.0025,0.0008,0.0025,0.0034,0.0017,0.0,0.0034,0.0118,0.0034,0.0076,0.0067,0.0042,0.0042,0.0008,0.0,0.0042,0.0017,0.0059,0.0034,0.0093,0.0017,0.0008,0.0025,0.0017,0.0008,0.0051,0.0042,0.0017,0.0008,0.0,0.0,0.0025,0.0042,0.0017,0.0008,0.0,0.0042,0.0025,0.0017,0.0017,0.0025,0.0025,0.0008,0.0,0.0017,0.0,0.0034,0.0025,0.0008,0.0017,0.0,0.0,0.0008,0.0017,0.0042,0.0,0.0025,0.0017,0.0008,0.0051,0.0008,0.0,0.0017
gi|685963257|gb|KGB38480.1|,1.583,11.0783,0.2659,42.9282127031,218,77226.36,144,0.597,3.1019,6,0.727,0.739,0.059,0.102,4.8744,73230,0,2.439,1.182,0,2.3634,29,0.869,10.4874,1.4771,48.7445,47.7105,51.2555,9.9956,0.0399,0.603,2.9542,2.5465,1.3456,8.8626,1.969,0.2349,0.481,4.1359,0.356,26.4402,0,0.761,5.0222,-0.137075332349,-4.4279,1.9202,0.229,0.0118,0.0074,0.003,0.0059,0.0133,0.0074,0.0059,0.003,0.0015,0.003,0.003,0.0103,0.003,0.0015,0.0,0.003,0.003,0.0015,0.0,0.0,0.0059,0.0089,0.0,0.0281,0.0044,0.0,0.003,0.0074,0.0,0.0,0.0044,0.0074,0.0,0.0044,0.0,0.0015,0.0222,0.0044,0.0,0.0015,0.0044,0.0,0.0,0.0,0.0044,0.0015,0.0015,0.0015,0.0,0.0,0.0,0.0044,0.0059,0.003,0.0,0.003,0.0,0.003,0.0015,0.0044,0.0,0.0015,0.003,0.0015,0.0044,0.0015,0.0059,0.003,0.0,0.0148,0.0044,0.003,0.0044,0.0074,0.0074,0.0044,0.0044,0.0,0.0074,0.0,0.003,0.003,0.0015,0.0015,0.0044,0.0015,0.0059,0.0015,0.0015,0.0118,0.0015,0.003,0.0,0.0015,0.0015,0.0044,0.0015,0.0,0.0,0.0015,0.0015,0.0015,0.003,0.0015,0.0074,0.0015,0.0015,0.0015,0.0015,0.0015,0.0,0.003,0.0,0.0015,0.0015,0.0044,0.0,0.0015,0.0015,0.0
gi|685961811|gb|KGB37344.1|,1.136,7.9523,0.2286,45.3421471173,166,57093.47,128,0.841,4.3738,2,0.783,1.054,0.266,0.439,6.9583,49850,2,1.479,0.994,0,1.9881,38,0.468,6.3618,0.7952,50.0994,47.9125,49.9006,10.1034,0.0298,1.258,6.163,2.497,1.3996,6.7594,1.502,0.2465,0.624,5.3678,0.332,25.4473,0,0.904,5.9642,-0.289065606362,-0.8126,4.175,0.497,0.004,0.004,0.0,0.004,0.002,0.0,0.006,0.004,0.002,0.0,0.004,0.0099,0.0,0.004,0.002,0.004,0.006,0.002,0.002,0.002,0.004,0.002,0.004,0.0119,0.004,0.0,0.004,0.0099,0.002,0.002,0.0,0.002,0.006,0.0119,0.002,0.006,0.0099,0.006,0.002,0.004,0.006,0.002,0.008,0.004,0.006,0.004,0.002,0.004,0.004,0.002,0.0,0.0099,0.002,0.002,0.0,0.0,0.002,0.0,0.006,0.0,0.002,0.0,0.0,0.004,0.0,0.004,0.004,0.002,0.0,0.004,0.0,0.0,0.008,0.008,0.004,0.006,0.006,0.004,0.006,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.004,0.0,0.004,0.002,0.002,0.0,0.0,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.0,0.002,0.004,0.004,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.004,0.004,0.0,0.002,0.0
